run_name,initializer,objective,mean_trace_rmse_z,mean_summary_rel_l1,mean_range_rel_error,mean_mean_rel_error,mean_std_rel_error,current_gain,source
hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_mean_20260425,predictions_mean,2.6776527688092173,1.028214704990387,0.1814608147972337,0.25948691976788074,15.217198944091797,0.12309500277042389,2.000001561879331,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_selected_20260425,predictions_selected,2.6776527688092173,1.028214704990387,0.1814608147972337,0.25948691976788074,15.217198944091797,0.12309500277042389,2.000001561879331,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_selected_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_schedule_matrix_v100_20260425_map_bank_20260425,predictions_map_bank,2.682063535780693,1.0284115552902222,0.18157308219865392,0.27517152535170425,15.231191253662109,0.11947971284389496,2.0000320394146303,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_schedule_matrix_v100_20260425_map_bank_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_mean_20260425,predictions_mean,2.6839467660525553,1.0350323796272278,0.18131290414927587,0.2593842288226739,15.214629364013671,0.12115087807178497,2.000313892230531,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_medoid_20260425,predictions_medoid,2.684870139027656,1.0293070197105407,0.18144178339846984,0.2956008709643916,15.217910003662109,0.11147320568561554,2.000283785954883,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_mean_20260425,predictions_mean,2.687335933581489,1.038686990737915,0.18123444056346044,0.2593967162573262,15.213317108154296,0.12005834579467774,2.0003003572734324,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_medoid_20260425,predictions_medoid,2.706551352835119,1.0500990509986878,0.18125303336909365,0.29112212198556425,15.237120819091796,0.11077233850955963,2.0002274706259886,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_mean_20260425,predictions_mean,2.707203714226467,1.0603514552116393,0.18077523426194175,0.2593987974964349,15.203606414794923,0.11340526044368744,2.0000018437463334,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_selected_20260425,predictions_selected,2.707203714226467,1.0603514552116393,0.18077523426194175,0.2593987974964349,15.203606414794923,0.11340526044368744,2.0000018437463334,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_selected_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_medoid_20260425,predictions_medoid,2.7076997154592557,1.0513808369636535,0.18122592111096217,0.2909979928288805,15.23647689819336,0.11042517721652985,2.00030145100875,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
